ModelFile;PositionX;PositionY;PositionZ;RotationX;RotationY;RotationZ;RotationW;ScaleFactor;ModelId;Type;FileDataID;DoodadSetIndexes;DoodadSetNames
..\..\world\azeroth\duskwood\passivedoodads\spooklesstrees\duskwoodtreespookless02.obj;18485.658203125;27.027841567993164;27132.134765625;0;334.5;0;;1;21487;m2;189522;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtreecanopy02.obj;18421.22265625;34.42213439941406;27116.685546875;0;24.5;0;;1;21481;m2;189561;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtreecanopy02.obj;18405.33203125;64.4660415649414;27234.931640625;0;359.5;2.5000011920928955;;1.189453125;223484;m2;189561;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy03.obj;18079.63671875;41.224178314208984;26805.443359375;0;218;0;;0.8046875;20265;m2;189929;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy03.obj;18381.376953125;50.51002883911133;26742.69921875;0;16.787628173828125;0;;0.8837890625;20972;m2;189929;0;
..\..\world\azeroth\duskwood\passivedoodads\spooklesstrees\duskwoodtreespookless02.obj;18413.53125;31.77442741394043;27169.44921875;0;195.5;0;;1;21588;m2;189522;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18269.08203125;30.89701271057129;26938.52734375;0;316;0;;1.21484375;21235;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18191.83203125;44.42226791381836;26709.08203125;0;319;0;;1.2099609375;20837;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18213.02734375;44.50825881958008;26622.0546875;0;300;0;;1.244140625;14552;m2;189927;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtreecanopy01.obj;18266.212890625;27.98781967163086;27215.296875;0;336;0;;1;28089;m2;189560;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy03.obj;18650.509765625;59.5782470703125;26680.828125;0;0;0;;1;20827;m2;189929;0;
..\..\world\azeroth\redridge\passivedoodads\trees\redridgetreecanopy01.obj;18656.513671875;38.41709518432617;27129.984375;0;152.69287109375;0;;1.20703125;365405;m2;190121;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18625.767578125;59.77351760864258;26635.5546875;0;224;0;;1.154296875;14587;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18106.916015625;36.22136688232422;26885.720703125;0;293;0;;1.234375;20463;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18573.470703125;42.39313507080078;26864.97265625;0;248.00001525878906;0;;1.2392578125;21115;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy03.obj;18200.30078125;24.372892379760742;26975.7109375;0;160;0;;0.76953125;21270;m2;189929;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18554.02734375;39.743865966796875;26884.5546875;0;136;0;;1.125;21158;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;18366.16015625;29.32228660583496;26997.234375;0;357;0;;1.2099609375;21286;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18164.138671875;26.11661720275879;26978.359375;0;130;0;;1.099609375;21254;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy03.obj;18490.568359375;26.707578659057617;27004.6328125;0;82;0;;0.8349609375;21327;m2;189929;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtreecanopy01.obj;18487.64453125;32.49016189575195;27166.39453125;0;348.2977294921875;0;;1;365526;m2;189560;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtreecanopy01.obj;18581.462890625;28.752716064453125;27106.75;0;337.5;0;;0.9091796875;365408;m2;189560;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;18344.916015625;53.8248176574707;26780.6953125;0;67;0;;1.189453125;21022;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18135.416015625;41.74085998535156;26760.388671875;0;135;0;;1.0849609375;20962;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18471.443359375;34.34724044799805;26954.97265625;0;133;0;;1.0791015625;21242;m2;189928;0;
..\..\world\azeroth\duskwood\passivedoodads\spooklesstrees\duskwoodtreespookless02.obj;18338.69921875;26.339481353759766;27134.0625;0;269;0;;1;21513;m2;189522;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18297.693359375;45.82194900512695;26815.4453125;0;131;0;;1.07421875;21062;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;18466.6640625;40.72815704345703;26905.1640625;0;241.00001525878906;0;;1.1748046875;21201;m2;189930;0;
..\..\world\azeroth\duskwood\passivedoodads\spooklesstrees\duskwoodtreespookless02.obj;18234.94140625;24.91944122314453;27230.5859375;0;179.5;0;;1;28091;m2;189522;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18509.361328125;29.7174072265625;26968.58203125;0;163;0;;1.1943359375;21297;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18393.720703125;47.55038833618164;26843.22265625;0;340;0;;1.1640625;21107;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18513.33203125;51.83748245239258;26780.25;0;205.99998474121094;0;;1.1142578125;21036;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18397.361328125;50.01118087768555;26781.58203125;0;287;0;;1.1845703125;21024;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy03.obj;18516.08203125;34.762847900390625;26919.0546875;0;8;0;;0.8046875;21204;m2;189929;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;18635.5703125;28.794795989990234;26916.81640625;0;97;0;;1.1494140625;21217;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18593.056640625;54.16457748413086;26761.466796875;0;68;0;;1.1044921875;20992;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18437.353515625;55.18491744995117;26692.935546875;0;124.2152099609375;0;;1.037109375;20816;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;18565.361328125;62.23881912231445;26635.5;0;21;0;;1.119140625;14585;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;18212.220703125;31.630226135253906;26883.5;0;333;0;;1.109375;21142;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy03.obj;18229.361328125;39.59528350830078;26763.52734375;0;83;0;;0.779296875;20968;m2;189929;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18343.5;46.742271423339844;26820.77734375;0;40;0;;1.0048828125;21064;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18184.5;38.11248779296875;26825.888671875;0;288;0;;1.109375;21054;m2;189928;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree07.obj;18173.166015625;31.591997146606445;27157.8828125;-1;15;0.9999997615814209;;1.0693359375;21490;m2;189559;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18274.83203125;47.421165466308594;26797.416015625;0;290;0;;1.08984375;21016;m2;189928;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtreecanopy02.obj;18650.83203125;107.54015350341797;27193.044921875;0;270;0;;0.939453125;365465;m2;189561;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18136.611328125;43.11796951293945;26731.97265625;0;188;0;;1.2294921875;20835;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18166.5;39.6963005065918;26786.109375;0;52;0;;0.9892578125;21003;m2;189927;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree06.obj;18161.095703125;27.843271255493164;27110.64453125;0;332;3;;1;21461;m2;189558;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18477.75;56.6390380859375;26636.888671875;0;337;0;;1.0390625;14584;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18630.943359375;54.9627571105957;26762.4296875;0;39.716796875;0;;0.9658203125;20998;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18187.001953125;28.522912979125977;27125.34765625;0;27.5;1.000000238418579;;1;21465;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18570.111328125;27.66607093811035;26960.638671875;0;71;0;;1.0595703125;21249;m2;189927;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree06.obj;18599.974609375;26.678674697875977;27044.36328125;-0.5000002384185791;16.5;1.0000001192092896;;1.0791015625;21405;m2;189558;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18556.556640625;28.09719467163086;27070.1796875;0;25;2;;1;21457;m2;189928;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree07.obj;18163.638671875;31.355974197387695;27220.02734375;0;348;0;;1.0419921875;28070;m2;189559;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18125.638671875;45.611572265625;26627.94140625;0;134;0;;0.94921875;14066;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18612.36328125;54.452510833740234;26727.80078125;0;215.17868041992188;0;;0.9580078125;20946;m2;189928;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree07.obj;18644.912109375;31.018442153930664;27038.74609375;0;72.26861572265625;0;;1.0361328125;89703;m2;189559;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18460.80078125;55.10495376586914;26709.50390625;0;18.39166259765625;0;;1.048828125;20893;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18428.654296875;30.764142990112305;26997.75;0;336;0;;1.0048828125;21292;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\waterfall\elwynntallwaterfall01.obj;18592.75;21.411659240722656;27189.8203125;-25;210.5;1.4999998807907104;;0.8798828125;365377;m2;189959;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18598.283203125;59.45777130126953;26673.95703125;0;6.17449951171875;0;;1.1796875;20820;m2;189927;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtreecanopy01.obj;18203.306640625;33.898536682128906;27179.41015625;0;0;0;;1;21556;m2;189560;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18510.5703125;25.581266403198242;27093.841796875;0;21.5;1;;1;21453;m2;189927;0;
..\..\world\azeroth\redridge\passivedoodads\trees\redridgetreecanopy01.obj;18637.384765625;32.593387603759766;27091.54296875;0;263.9666442871094;0;;1.17578125;365407;m2;190121;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;18267.302734375;28.387088775634766;27135.26171875;0;346.5;1;;1;21495;m2;189930;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree07.obj;18551.455078125;25.547922134399414;27095.462890625;0;343.5;1;;1;21456;m2;189559;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;18374.3515625;29.43389892578125;27118.46875;0;346.5;1;;1;21478;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18456.314453125;26.08747100830078;27099.6953125;0;339.5;1;;1;21444;m2;189928;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree07.obj;18234.2890625;31.367794036865234;27105.234375;0;351;0.49999940395355225;;1;21471;m2;189559;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;18632.787109375;56.710731506347656;26692.62109375;0;0;0;;1;20825;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;18160.390625;24.177627563476562;27080.0078125;0;349.5;0;;1;21415;m2;189930;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree07.obj;18540.189453125;46.42751693725586;27219.029296875;0;0.5;0;;1;365409;m2;189559;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;18483.787109375;55.762882232666016;26744.90625;0;0;0;;1;20987;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18116.853515625;26.99764060974121;27110.34375;0.5;70.5;1.5;;1;20722;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18166.970703125;42.30693435668945;26745;0;242.99996948242188;0;;0.94921875;20966;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18564.111328125;48.81824493408203;26814.08203125;0;274.0000305175781;0;;1.1845703125;21076;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy03.obj;18498.287109375;57.39864730834961;26668.212890625;0;268.68988037109375;0;;0.7529296875;20817;m2;189929;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree06.obj;18352.8125;23.803953170776367;27091.6953125;-0.49999988079071045;343.5;2.000000476837158;;1;21427;m2;189558;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18536.474609375;58.26349639892578;26699.4296875;0;51.5054931640625;0;;0.89453125;20818;m2;189928;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree06.obj;18628.16796875;93.63895416259766;27223.140625;0;287;0;;1;365464;m2;189558;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18392.697265625;41.08197021484375;26906.212890625;0;52;0;;0.89453125;21196;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18675.861328125;54.85752868652344;26746.53515625;0;2.28521728515625;0;;1.1865234375;21640;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18629.974609375;52.42202377319336;26790.59765625;0;334;0;;0.9248046875;21042;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18118.388671875;33.70945358276367;26918.5546875;0;195;0;;1;20518;m2;189927;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree06.obj;18502.236328125;44.0018310546875;27195.828125;0;23.743988037109375;0;;0.9296875;365520;m2;189558;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree07.obj;18117.720703125;30.206039428710938;27210.6640625;0;92;0;;0.9560546875;27693;m2;189559;0;
..\..\world\azeroth\duskwood\passivedoodads\spooklesstrees\duskwoodtreespookless02.obj;18586.005859375;116.28401947021484;27236.71875;0;225.5;0;;0.619140625;365461;m2;189522;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18172.83203125;24.54330825805664;26990.27734375;0;143;0;;0.875;21266;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18330.720703125;53.6682014465332;26775.3046875;0;34;0;;0.8798828125;21018;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18187.970703125;34.32032012939453;26858.27734375;0;14;0;;0.994140625;21096;m2;189928;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree06.obj;18134.470703125;32.95053482055664;27170.75;0;195.99998474121094;0;;0.9716796875;21554;m2;189558;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18192;28.86140251159668;26940.77734375;0;147;0;;0.869140625;21227;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;18386.861328125;31.942596435546875;26971.3046875;0;324;0;;0.9345703125;21287;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;18669.134765625;55.23345184326172;26767.39453125;0;150.56121826171875;0;;0.931640625;21651;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18325.513671875;27.72935676574707;26986.546875;0;120.5;0;;0.869140625;21282;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;18609.23828125;57.17037582397461;26769.7890625;0;358.30804443359375;0;;0.9228515625;21044;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18355.8671875;40.033912658691406;26865.80859375;0;356;0;;1.099609375;21149;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18280.275390625;26.441261291503906;26971.48828125;0;9;0;;1.01953125;21277;m2;189927;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree07.obj;18615.005859375;50.10136032104492;27170.6796875;0;0;0;;0.9091796875;365411;m2;189559;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18399.470703125;50.471031188964844;26816.6953125;0;315;0;;0.8193359375;21066;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18630.361328125;35.237892150878906;26890.666015625;0;62;0;;0.849609375;21163;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18565.064453125;59.39713668823242;26700.1640625;0;131.13681030273438;0;;0.8173828125;20924;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18142.158203125;30.58407974243164;26903.197265625;0;124;0;;0.82421875;21168;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;18537.943359375;53.31647491455078;26780.83203125;0;203;0;;0.8798828125;21040;m2;189930;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtreecanopy03.obj;18614.908203125;28.7163028717041;27114.513671875;0.4999999403953552;359.5;2.499999761581421;;1;21489;m2;189562;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree06.obj;18460.783203125;77.97940826416016;27211.140625;0;263.24041748046875;0;;1;365529;m2;189558;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;18660.318359375;40.01213836669922;26854.41015625;0;240.44314575195312;0;;0.8642578125;21120;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18232.5546875;42.180633544921875;26790.5;0;216;0;;0.7890625;21010;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18338.08203125;30.4864444732666;26976.888671875;0;266;0;;1.01953125;21285;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18349.24609375;35.85463333129883;26902.119140625;0;154;0;;0.8193359375;21194;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;18253.25;40.26007080078125;26812.97265625;0;178;0;;0.849609375;21060;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18324.943359375;30.16977310180664;26957.33203125;0;232.99996948242188;0;;0.779296875;21237;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18378.470703125;40.69055938720703;26886.3046875;0;303;0;;0.7841796875;21154;m2;189928;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree06.obj;18547.029296875;27.40981674194336;27197.763671875;0;293.5;0;;0.8193359375;365410;m2;189558;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18255.205078125;40.7542839050293;26731.55859375;0;105.449951171875;0;;0.87109375;20850;m2;189927;0;
..\..\world\critter\birds\bird01.obj;18690.642578125;45.7698860168457;26838.203125;0;74.5;0;;1;21664;m2;190719;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18186.25;39.83580780029297;26771.33203125;0;60;0;;0.7841796875;21009;m2;189927;0;
..\..\world\critter\birds\bird01.obj;18170.65625;45.842437744140625;26977.275390625;0;172.5;0;;1;21265;m2;190719;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18291.5;34.46477127075195;26909.916015625;0;182;0;;1.01953125;21192;m2;189928;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree06.obj;18658.107421875;83.93150329589844;27172.74609375;0;207.57102966308594;0;;0.7802734375;365413;m2;189558;0;
..\..\world\critter\birds\bird01.obj;18367.517578125;35.19657516479492;26917.8046875;0;333.5;0;;1;21195;m2;190719;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;18268.396484375;25.725759506225586;26970.962890625;0;179;0;;0.814453125;21278;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18116.02734375;40.5078010559082;26739.609375;0;250;0;;0.80859375;20098;m2;189927;0;
..\..\world\critter\birds\bird01.obj;18618.857421875;59.98527145385742;26679;0;301.5;0;;1;20824;m2;190719;0;
..\..\world\critter\birds\bird01.obj;18427.361328125;50.52907180786133;26898.763671875;0;248.78253173828125;0;;0.953125;21111;m2;190719;0;
..\..\world\critter\birds\bird01.obj;18492.884765625;23.341520309448242;27036.337890625;0;303.5;0;;1;21384;m2;190719;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtreecanopy01.obj;18183.654296875;29.22321891784668;27228.35546875;0;338.5;0;;0.609375;28072;m2;189560;0;
..\..\world\critter\birds\bird01.obj;18615;56.67097854614258;26739.7578125;0;304.5;0;;1;20997;m2;190719;0;
..\..\world\azeroth\duskwood\passivedoodads\spooklesstrees\duskwoodtreespookless02.obj;18625.353515625;59.52650833129883;27159.744140625;10.000000953674316;271.5;1.9999985694885254;;0.6494140625;365459;m2;189522;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18531.548828125;53.71173095703125;26753.451171875;0;252.00003051757812;0;;0.794921875;20988;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;18401.4375;33.89692687988281;26945.62890625;0;284;0;;0.779296875;21241;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;18522.6796875;57.02756118774414;26701.84765625;0;194.01348876953125;0;;0.7724609375;20913;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18380.568359375;49.94940185546875;26697.2578125;0;204.6925048828125;0;;0.7431640625;20815;m2;189928;0;
..\..\world\azeroth\duskwood\passivedoodads\spooklesstrees\duskwoodtreespookless02.obj;18596.80859375;30.251840591430664;27130.5859375;0;10;0;;0.5791015625;365458;m2;189522;0;
..\..\world\critter\birds\bird01.obj;18633.2109375;29.266117095947266;26916.29296875;0;309;0;;1;21212;m2;190719;0;
..\..\world\critter\birds\bird01.obj;18492.798828125;59.88315200805664;26807.919921875;0;179.5770263671875;0;;0.9228515625;21075;m2;190719;0;
..\..\world\critter\birds\bird01.obj;18445.412109375;96.86463165283203;26839.4296875;0;13.403076171875;0;;0.884765625;21113;m2;190719;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;18320.857421875;43.361114501953125;26731.009765625;0;39.002655029296875;0;;0.734375;20864;m2;189930;0;
