ModelFile;PositionX;PositionY;PositionZ;RotationX;RotationY;RotationZ;RotationW;ScaleFactor;ModelId;Type;FileDataID;DoodadSetIndexes;DoodadSetNames
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18106.916015625;36.22136688232422;26885.720703125;0;293;0;;1.234375;20463;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy03.obj;17890.693359375;34.421566009521484;26922.83203125;0;352;0;;0.869140625;20493;m2;189929;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18043.8046875;32.81420135498047;26948.83203125;0;213;0;;1.1484375;20548;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy03.obj;17550.943359375;52.143898010253906;26759.666015625;0;175;0;;0.89453125;19330;m2;189929;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy03.obj;17811.470703125;37.60007858276367;26872.38671875;0;83;0;;0.859375;20392;m2;189929;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;17866.361328125;41.67426681518555;26807.5;0;43;0;;1.109375;20208;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;17752.271484375;31.572790145874023;26900.427734375;0;204;0;;1.1796875;20480;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;17665.552734375;54.286720275878906;26727.083984375;0;296;0;;1.1640625;19985;m2;189927;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree06.obj;17806.2265625;26.379409790039062;27036.966796875;-0.5;21;0.5;;1.19921875;20637;m2;189558;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;17879.52734375;39.82850646972656;26880.8046875;0;214;0;;1.119140625;20402;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;17757.02734375;41.923885345458984;26806.693359375;0;293;0;;1.1796875;20203;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18164.138671875;26.11661720275879;26978.359375;0;130;0;;1.099609375;21254;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;17888.443359375;45.49879455566406;26764.720703125;0;318;0;;1.0947265625;20078;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;17634.98046875;31.990413665771484;26860.94921875;0;209;0;;1.125;20279;m2;189928;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtreecanopy01.obj;17823.08203125;42.28273391723633;27236.88671875;0;100;0;;1.0166015625;27707;m2;189560;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18135.416015625;41.74085998535156;26760.388671875;0;135;0;;1.0849609375;20962;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;17978.38671875;47.4493408203125;26720.138671875;0;326;0;;1.0986328125;20043;m2;189927;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtreecanopy01.obj;17656.109375;70.47740173339844;27213.232421875;0;254;0;;0.953125;27656;m2;189560;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;17865.494140625;29.73760223388672;26945.921875;0;217;0;;1.0693359375;20531;m2;189927;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtreecanopy01.obj;17912.916015625;36.705074310302734;27210.498046875;0;277;0;;1.02734375;27675;m2;189560;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;17828.888671875;32.33180236816406;26926.83203125;0;161;0;;1.1591796875;20490;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;17793.693359375;46.04112243652344;26758.748046875;0;2;0;;1.1435546875;20070;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;17803.21484375;46.52656555175781;26696.958984375;0;232.60963439941406;0;;1.1435546875;19916;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18068.220703125;34.11185836791992;26933.63671875;0;140;0;;1.044921875;20557;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;17698.33984375;54.29254913330078;26718.53125;0;166;0;;1.138671875;19987;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;17774.666015625;35.44776153564453;26879.08203125;0;52;0;;1.0341796875;20391;m2;189928;0;
..\..\world\azeroth\duskwood\passivedoodads\spooklesstrees\duskwoodtreespookless01.obj;17626.18359375;53.12438201904297;27155.259765625;0;320;0;;1.0361328125;20725;m2;189521;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree06.obj;17626.83203125;48.279510498046875;27118.5546875;0;236;0;;1.029296875;20692;m2;189558;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18060.72265625;41.03281784057617;26820;0;243;0;;1.0546875;20263;m2;189927;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree06.obj;17975.921875;28.684608459472656;27079.646484375;-0.5;17.5;2;;1.119140625;20686;m2;189558;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;17595.8359375;55.97628402709961;26703.248046875;0;304;0;;1.01953125;19278;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;17864.52734375;41.43532943725586;26842.38671875;0;98;0;;1.2392578125;20291;m2;189928;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree06.obj;17678.775390625;48.99066162109375;27148.9375;0;140;0;;0.998046875;20733;m2;189558;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18136.611328125;43.11796951293945;26731.97265625;0;188;0;;1.2294921875;20835;m2;189927;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree06.obj;17564.337890625;94.94695281982422;27192.0546875;0;333.5;0;;1.0341796875;19877;m2;189558;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18166.5;39.6963005065918;26786.109375;0;52;0;;0.9892578125;21003;m2;189927;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree06.obj;17839.923828125;43.29973220825195;27213.31640625;0;311;0;;0.9853515625;27666;m2;189558;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18047.6953125;46.38675308227539;26724.416015625;0;159;0;;1.0693359375;20045;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;17566.951171875;53.22047424316406;26810.703125;0;109;0;;1.0791015625;19399;m2;189927;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree07.obj;17718.34765625;34.49381637573242;27059.046875;-0.5;17;1.5;;1.0498046875;20635;m2;189559;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtreecanopy01.obj;17957.5546875;37.62605667114258;27238.498046875;0;5;0;;0.9736328125;27719;m2;189560;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree06.obj;18161.095703125;27.843271255493164;27110.64453125;0;332;3;;1;21461;m2;189558;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;17625.732421875;55.9572639465332;26712.380859375;0;107;0;;1.08984375;19979;m2;189927;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree07.obj;17623.5;39.875492095947266;27068.505859375;0;19;1;;1.0498046875;20674;m2;189559;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;17708.345703125;32.85886001586914;26868.0625;0;148;0;;0.984375;20386;m2;189928;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree07.obj;17886.203125;32.11760330200195;27080.2578125;-0.5;17.5;0.5;;1.0390625;20684;m2;189559;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;17720.02734375;47.348175048828125;26768.30078125;0;305;0;;1.044921875;20109;m2;189930;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree07.obj;18163.638671875;31.355974197387695;27220.02734375;0;348;0;;1.0419921875;28070;m2;189559;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18125.638671875;45.611572265625;26627.94140625;0;134;0;;0.94921875;14066;m2;189928;0;
..\..\world\azeroth\duskwood\passivedoodads\spooklesstrees\duskwoodtreespookless01.obj;17698.470703125;77.06292724609375;27240.609375;0;38;0;;0.96875;27700;m2;189521;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;17657.25;56.8433952331543;26667.642578125;0;208.31813049316406;0;;0.982421875;19899;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;17583.626953125;54.47471237182617;26787.07421875;0;348;0;;1.0341796875;19369;m2;189930;0;
..\..\world\azeroth\duskwood\passivedoodads\spooklesstrees\duskwoodtreespookless01.obj;17947.388671875;37.206947326660156;27167.8046875;0;41;0;;0.9609375;20770;m2;189521;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;17817.892578125;34.612056732177734;27078.3125;-1.5;32;1.5;;1;20678;m2;189930;0;
..\..\world\azeroth\duskwood\passivedoodads\spooklesstrees\duskwoodtreespookless01.obj;17938.4453125;35.66731643676758;27209.13671875;0;329;0;;0.9765625;27679;m2;189521;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree07.obj;17781.357421875;40.921993255615234;27194.275390625;0;145;0;;1.0234375;20758;m2;189559;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;17588.453125;37.28076171875;27045.3359375;-0.5;328;1.500000238418579;;1;19730;m2;189930;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree07.obj;18053.111328125;31.58365821838379;27106.212890625;0;17;2;;1;20716;m2;189559;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree07.obj;18077.19140625;31.23628807067871;27121.6484375;1;-28.5;0.5;;1;20721;m2;189559;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;18024.568359375;34.09855270385742;27114.92578125;0;-29;1.5;;1;20712;m2;189930;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree07.obj;17778.884765625;31.60335350036621;27127.9296875;-1;-14;0;;1;20704;m2;189559;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;17617.77734375;38.09446716308594;27042.46484375;0;-14.5;1;;1;20629;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;17945.84375;33.59328079223633;27114.330078125;0;-17;1;;1;20709;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;17686.23046875;36.93553924560547;27053.98828125;0;37;1;;1;20632;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18020.138671875;42.56959915161133;26736.33203125;0;60;0;;0.94921875;20089;m2;189928;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree07.obj;17585.52734375;48.29310989379883;27117.166015625;0;292;0;;1.0068359375;19808;m2;189559;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree06.obj;17985.91796875;36.080345153808594;27176.869140625;0;297.5;0;;0.9541015625;20774;m2;189558;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree07.obj;17712.509765625;43.2397346496582;27141.16015625;0;216;0;;1.0029296875;20738;m2;189559;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;18160.390625;24.177627563476562;27080.0078125;0;349.5;0;;1;21415;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18116.853515625;26.99764060974121;27110.34375;0.5;70.5;1.5;;1;20722;m2;189928;0;
..\..\world\azeroth\duskwood\passivedoodads\spooklesstrees\duskwoodtreespookless01.obj;17563.193359375;45.8927001953125;27109.138671875;0;334;0;;0.9658203125;19805;m2;189521;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree07.obj;17899.416015625;37.3763427734375;27217.802734375;0;96;0;;0.99609375;27671;m2;189559;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18166.970703125;42.30693435668945;26745;0;242.99996948242188;0;;0.94921875;20966;m2;189927;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree06.obj;17590.943359375;117.87075805664062;27220.44140625;0;72;0;;1.009765625;27334;m2;189558;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree07.obj;17605.630859375;107.70287322998047;27213.642578125;0;202.5;0;;0.994140625;27654;m2;189559;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree07.obj;17801.720703125;43.17481994628906;27224.63671875;0;306;0;;0.9912109375;27662;m2;189559;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;17817.32421875;34.186439514160156;27114.26953125;0;18;1;;1;20706;m2;189928;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree07.obj;17843.8046875;38.17405700683594;27192.416015625;0;208;0;;0.984375;20764;m2;189559;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;17668.52734375;35.507144927978516;26851.83203125;0;29;0;;0.9296875;20281;m2;189927;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree07.obj;17605.794921875;52.684600830078125;27156.36328125;0;330;0;;0.982421875;20724;m2;189559;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;17966.22265625;33.009132385253906;26944.38671875;0;38;0;;0.8984375;20538;m2;189927;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree07.obj;18085.416015625;27.486528396606445;27223.9140625;0;257;0;;0.9736328125;27691;m2;189559;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree07.obj;17827.388671875;37.368988037109375;27170.02734375;0;229;0;;0.9580078125;20761;m2;189559;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18118.388671875;33.70945358276367;26918.5546875;0;195;0;;1;20518;m2;189927;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree07.obj;18117.720703125;30.206039428710938;27210.6640625;0;92;0;;0.9560546875;27693;m2;189559;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree07.obj;17689.748046875;52.25651168823242;27168.52734375;0;260;0;;0.9560546875;20749;m2;189559;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;17993.943359375;42.76066589355469;26747.802734375;0;32;0;;0.9541015625;20087;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;17846.888671875;40.01470184326172;26872.220703125;0;130;0;;0.9541015625;20398;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18063.02734375;42.81365966796875;26762.859375;0;347;0;;1.013671875;20090;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18172.83203125;24.54330825805664;26990.27734375;0;143;0;;0.875;21266;m2;189927;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree07.obj;17723.388671875;43.654449462890625;27167.02734375;0;292;0;;0.951171875;20752;m2;189559;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree07.obj;17764.1640625;43.249149322509766;27217.822265625;0;349;0;;0.94921875;27660;m2;189559;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;17966.998046875;37.27976608276367;26922.361328125;0;1;0;;1.18359375;20510;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18003.48046875;39.26631546020508;26816.779296875;0;266;0;;1.1298828125;20260;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;17716.83984375;25.237163543701172;27011.36328125;0;13.5;1.5;;1;20612;m2;189928;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree06.obj;18134.470703125;32.95053482055664;27170.75;0;195.99998474121094;0;;0.9716796875;21554;m2;189558;0;
..\..\world\azeroth\duskwood\passivedoodads\spooklesstrees\duskwoodtreespookless01.obj;17735.7421875;60.251888275146484;27233.830078125;0;12;0;;1.009765625;27702;m2;189521;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;17645.103515625;33.88784408569336;27028.216796875;0;-12;1;;1;20608;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18018.67578125;29.197031021118164;27073.583984375;-0.5;-11.5;1;;1;20687;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;17731.943359375;42.59146499633789;26810.58203125;0;292;0;;0.9091796875;20201;m2;189927;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree06.obj;17657.083984375;44.76529312133789;27117.193359375;0;169;0;;1.0048828125;20696;m2;189558;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree06.obj;17851.333984375;35.154876708984375;27149.13671875;0;260;0;;1.0078125;20740;m2;189558;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;17716.39453125;50.718894958496094;26733.693359375;0;193;0;;0.9697265625;20065;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;17609.58203125;28.60099220275879;26882.720703125;0;260;0;;0.9091796875;20373;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;17942.27734375;35.92055130004883;26928.970703125;0;137;0;;0.8291015625;20504;m2;189927;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree06.obj;17596.3125;29.190744400024414;27007.76953125;0;350.5;1.5;;1;19666;m2;189558;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;17762.064453125;49.535213470458984;26737.419921875;0;267;0;;1.0947265625;20067;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;17728.8046875;49.44216537475586;26749.025390625;0;269;0;;0.904296875;20064;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;17990.2109375;29.67397689819336;26962.0625;0;288;0;;0.904296875;20541;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;17769.125;34.72246170043945;27080.357421875;0;-20;0.5;;0.8984375;20676;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18027.443359375;46.92501449584961;26717.638671875;0;91;0;;1.125;20044;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;17716.353515625;51.40817642211914;26682.2734375;0;299.9139404296875;0;;0.841796875;19911;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;18094.88671875;36.05731964111328;26889.998046875;0;356;0;;0.8935546875;20462;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;18142.158203125;30.58407974243164;26903.197265625;0;124;0;;0.82421875;21168;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;17753.25;36.10215377807617;26854.970703125;0;222;0;;0.884765625;20284;m2;189930;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree06.obj;17583.3046875;56.15049362182617;27152.6953125;0;259;0;;0.951171875;19845;m2;189558;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;17669.11328125;38.07228469848633;26823.8671875;0;263.2074890136719;0;;0.998046875;20198;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;17967.666015625;49.27959442138672;26699.3046875;0;292;0;;0.8486328125;19937;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;17610.228515625;36.82868576049805;26819.259765625;0;230;0;;0.7841796875;20191;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;17833.3046875;40.23667907714844;26850.943359375;0;353;0;;0.9736328125;20290;m2;189928;0;
..\..\world\azeroth\duskwood\passivedoodads\trees\duskwoodtree06.obj;17741.578125;35.07148361206055;27115.28125;0;0;1;;1.0791015625;20702;m2;189558;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;18096.33203125;37.938934326171875;26844.552734375;0;247;0;;0.8486328125;20371;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;18049.72265625;40.16714859008789;26843.33203125;0;330;0;;0.794921875;20369;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;17748.2265625;51.116127014160156;26681.71484375;0;13.65642261505127;0;;0.8779296875;19914;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;17602.5546875;58.42774963378906;26634.6640625;0;109;0;;0.8349609375;14068;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;17862.87890625;44.72753143310547;26677.482421875;0;1.274453043937683;0;;1.02734375;19917;m2;189927;0;
