ModelFile;PositionX;PositionY;PositionZ;RotationX;RotationY;RotationZ;RotationW;ScaleFactor;ModelId;Type;FileDataID;DoodadSetIndexes;DoodadSetNames
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16551.4140625;39.30194854736328;26746.90625;0;27;0;;1.134765625;18177;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\canopylesstree01.obj;16838.609375;16.433008193969727;26902.826171875;0;96.078369140625;0;;1.126953125;210357;m2;189919;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;16741.109375;55.987518310546875;26643.970703125;0;229;0;;1.169921875;12667;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\canopylesstree01.obj;16962.4765625;59.4890251159668;26654.703125;0;240.12451171875;0;;0.9091796875;210507;m2;189919;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16924.189453125;35.30250930786133;27055.322265625;0;202.73687744140625;0;;1.1416015625;18890;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16781.048828125;46.65373611450195;26804.27734375;0;135.2568359375;0;;1.0634765625;18359;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;17022.443359375;35.20500564575195;26866.056640625;0;62.61297607421875;0;;1.10546875;18415;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16737.88671875;51.469818115234375;26620.96875;0;199;0;;1.154296875;12615;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16774.978515625;20.886384963989258;27212.5390625;0.4999997913837433;27.5;4.499999523162842;;1.0595703125;25579;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;17029.291015625;61.57307434082031;26684.76171875;0;22.32489013671875;0;;1.12109375;18115;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16937.904296875;32.13362503051758;26949.900390625;0;10.788909912109375;0;;1.2451171875;18627;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16752.470703125;46.40019607543945;26750.09375;0;198.84762573242188;0;;1.13671875;18191;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\canopylesstree01.obj;17003.75;31.615234375;26957.62890625;0;56.251708984375;0;;0.857421875;210522;m2;189919;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;17033.173828125;28.32967758178711;27138.84375;0;333.3682861328125;0;;1.107421875;19098;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16648.0703125;37.68715286254883;26731.44140625;0;64;0;;1.0595703125;18130;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;17093.876953125;42.180503845214844;26761.806640625;0;198.78170776367188;0;;1.1123046875;19283;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16864.521484375;29.479379653930664;27123.43359375;0;230.50015258789062;0;;1.00390625;19043;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\canopylesstree01.obj;16890.9296875;31.595943450927734;26981.578125;0;214.7123260498047;0;;0.8369140625;210365;m2;189919;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16773.099609375;36.64830017089844;26993.712890625;0;123.1495132446289;0;;1.013671875;18711;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16578.361328125;36.09900665283203;26885.09765625;0;307;0;;1;18431;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16640.40625;35.4870719909668;27064.3828125;0;17.90826416015625;0;;1.0869140625;18857;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;17092.376953125;24.715885162353516;26901.81640625;0;80.147705078125;0;;1.0673828125;19480;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;16804.923828125;30.03925323486328;27082.025390625;0;147.17733764648438;0;;1.06640625;18957;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16776.6640625;35.18851852416992;26949.34375;0;85.10269165039062;0;;1.2470703125;18611;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16781.283203125;41.44766616821289;26855.279296875;0;19.127777099609375;0;;1.060546875;18398;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;16750.8125;37.76216125488281;26906.873046875;0;273.4690246582031;0;;1.0546875;18516;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\canopylesstree01.obj;16959.392578125;46.489444732666016;26812.31640625;0;107.5814208984375;0;;0.8857421875;210485;m2;189919;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16887.9609375;31.351850509643555;27069.43359375;0;297.0134582519531;0;;0.99609375;18960;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;17100.087890625;26.997941970825195;26933.84375;0;211.9437255859375;0;;1.04296875;19532;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16619.775390625;24.434032440185547;27228.888671875;0;284;1.5000001192092896;;1.08984375;25572;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;16818.439453125;44.913238525390625;26833.8828125;0;74.52252197265625;0;;1.03125;18400;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\canopylesstree01.obj;16959.396484375;59.418373107910156;26646.82421875;0;95.54002380371094;0;;0.9921875;210508;m2;189919;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16839.86328125;48.131690979003906;26710.45703125;0;256.285888671875;0;;1.087890625;18164;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16650.689453125;39.253604888916016;26857.96484375;0;255.59396362304688;0;;1.0751953125;18386;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;16994.181640625;62.92120361328125;26675.0625;0;226.69879150390625;0;;1.0244140625;18111;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16581.470703125;38.04273986816406;26741.416015625;0;148;0;;0.9541015625;18179;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\canopylesstree01.obj;16853.978515625;48.877784729003906;26803.17578125;0;351.77099609375;0;;0.947265625;210475;m2;189919;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;16670.798828125;31.298051834106445;27216.45703125;0;342.5;1.5;;1;25575;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16800.548828125;35.00646209716797;27033.8671875;0;231.67575073242188;0;;0.9287109375;18886;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;17034.376953125;21.92452621459961;27231.060546875;0;334;0;;0.9697265625;25611;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;16650.783203125;39.72806930541992;26778.951171875;0;0;0;;1;18242;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;16641.44921875;37.254783630371094;26920.0859375;0;359;0;;1;18473;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;16564.630859375;35.58281707763672;26866.30078125;0;0;0;;1;332626;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;16508.583984375;36.7296028137207;26842.728515625;0;0;0;;1;17457;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;16528.37109375;37.00664138793945;27011.01171875;0;0;0;;1;17811;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;16586.314453125;36.21010208129883;26999.810546875;0;0;0;;1;18668;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16924.82421875;59.42729949951172;26635.525390625;0;327.89697265625;0;;0.9228515625;12683;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\canopylesstree01.obj;16903.412109375;32.09025955200195;26976.6328125;0;188.79483032226562;0;;0.912109375;210366;m2;189919;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;17056.107421875;37.72539138793945;27067.140625;0;169.68902587890625;0;;1.0791015625;19000;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16647.3671875;39.10883712768555;26807.75390625;0;107.5;0;;1;18336;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16697.56640625;32.0369758605957;27216.30078125;0;343;1;;1;25577;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16819.599609375;49.20558547973633;26765.8828125;0;131.6861572265625;0;;0.8779296875;18207;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16797.4375;47.411346435546875;26801.431640625;0;67.4820556640625;0;;0.9423828125;18360;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;16900.8203125;50.554443359375;26817.1171875;0;346;0;;0.9599609375;212278;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;16596.341796875;31.356672286987305;27072.87890625;0;9.52545166015625;0;;0.95703125;18929;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;16898.2578125;26.096569061279297;27142.859375;0;37.244781494140625;0;;0.953125;19082;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16628.732421875;35.7319221496582;26941.4140625;0;55.88916015625;0;;0.8779296875;18549;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;17099.33984375;29.21037483215332;27093.671875;0;237.27896118164062;0;;0.880859375;19731;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;16860.80859375;20.89702796936035;26997.609375;0;202.19854736328125;0;;0.9345703125;210356;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16737.80859375;23.726566314697266;27204.779296875;-0.5;353;2.000000238418579;;1.0498046875;25578;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;17103.21484375;43.84729766845703;26705.9375;0;56.823028564453125;0;;0.849609375;19254;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16892.759765625;49.61453628540039;26767.607421875;0;243.10726928710938;0;;0.8720703125;210478;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;16699.134765625;25.087797164916992;27185.1796875;0;338;1;;0.8994140625;19129;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;16729.78125;35.05477523803711;27003.1015625;0;287.7967529296875;0;;0.9072265625;18777;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16930.86328125;26.768640518188477;27141.34765625;0;216.37132263183594;0;;0.8232421875;19084;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16617.62890625;40.57230758666992;26651.791015625;0;136;0;;0.8134765625;12642;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16761.859375;39.105796813964844;26873.83203125;0;192.035888671875;0;;0.9599609375;18439;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16821.125;48.09189987182617;26732.01953125;0;104.91165161132812;0;;0.927734375;18160;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16849.83984375;48.41056442260742;26676.8046875;0;29.68597412109375;0;;0.8310546875;18101;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\canopylesstree01.obj;16831.4140625;19.218521118164062;26909.994140625;0;12.2940673828125;0;;0.7822265625;210355;m2;189919;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;16949.494140625;59.071414947509766;26655.509765625;0;246.94723510742188;0;;0.8759765625;210509;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\canopylesstree01.obj;16801.01953125;35.92628860473633;26974.91015625;0;285.0052490234375;0;;0.755859375;210468;m2;189919;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16936.162109375;49.80947494506836;26846.5390625;0;183.08175659179688;0;;1.0576171875;18411;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;17007.5;37.80239486694336;26837.5546875;0;201.48443603515625;0;;0.8623046875;18414;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;16830.375;47.2844123840332;26686.794921875;0;240.6298828125;0;;0.8671875;18097;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16999.6796875;39.865962982177734;26812.515625;0;115.5467529296875;0;;0.8330078125;18372;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16715.220703125;43.533077239990234;26726.5546875;0;152;0;;0.814453125;18136;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16523.77734375;37.51506042480469;26765.08203125;0;320;0;;0.7841796875;17187;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;17018.576171875;28.321508407592773;27144.234375;0;354.8692626953125;0;;1.005859375;19097;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\canopylesstree01.obj;16904.638671875;32.53798294067383;26985.216796875;0;265.9825744628906;0;;0.8388671875;210367;m2;189919;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16637.443359375;38.42958450317383;26757.27734375;0;299;0;;0.794921875;18184;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;16607.986328125;36.38020706176758;26857.7265625;0;63.5;0;;0.83984375;18385;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16754.654296875;46.006988525390625;26728.390625;0;266.7671813964844;0;;1.0048828125;18140;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16618.62890625;35.1840705871582;27025.40234375;0;209.85626220703125;0;;0.7763671875;18760;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;16739.21484375;44.8109130859375;26695.2578125;0;79.3896484375;0;;0.818359375;18083;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;16913.09765625;26.461685180664062;27132.4375;0;36.7283935546875;0;;0.80078125;19051;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16982.01953125;60.861507415771484;26663.759765625;0;-23.5;0;;0.779296875;212275;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16556.103515625;35.62495422363281;26832.53515625;0;359.5;0;;1;18290;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16848.173828125;28.8928165435791;27087.44140625;0;181.03823852539062;0;;0.9873046875;18959;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16889.822265625;28.24208641052246;27113.4609375;0;11.4700927734375;0;;0.8525390625;19045;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16501.162109375;38.61366653442383;26877.62109375;0;0;0;;1;17515;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16518.47265625;37.77896499633789;26902.171875;0;0;0;;1;17646;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16516.48828125;35.46051025390625;26954.728515625;0;0;0;;1;17707;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16571.1484375;35.13468933105469;26798.30859375;0;0;0;;1;18225;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16617.70703125;37.207008361816406;26787.9609375;0;0;0;;1;18237;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16685.232421875;41.52839660644531;26783.806640625;0;0;0;;1;18246;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16727.158203125;44.33607864379883;26775.654296875;0;0;0;;1;18251;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16720.048828125;43.1013298034668;26819.69921875;0;0;0;;1;18354;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16632.28515625;38.50439453125;26843.17578125;0;0;0;;1;18384;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16692.998046875;40.15748977661133;26862.12890625;0;0;0;;1;18388;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16673.408203125;41.065582275390625;26841.40234375;0;0;0;;1;18389;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16665.333984375;36.90827560424805;26899.77734375;0;0;0;;1;18435;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16957.650390625;42.668922424316406;26893.0078125;0;0;0;;1;18452;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16571.806640625;35.39839553833008;26920.62109375;0;0;0;;1;18462;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;17010.03125;31.978153228759766;26928.375;0;0;0;;1;18531;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;17059.361328125;27.518400192260742;26920.806640625;0;0;0;;1;18533;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16575.875;35.33483123779297;26963.69140625;0;0;0;;1;18539;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16600.888671875;36.32762908935547;26958.984375;0;0;0;;1;18546;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16538.47265625;35.00998306274414;27035.837890625;0;0;0;;1;18830;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16594.0859375;34.76797866821289;27035.671875;0;0;0;;1;18840;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16978.369140625;29.758378982543945;27118.4453125;0;0;0;;1;19054;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;17043.892578125;29.54756736755371;27113.9765625;0;0;0;;1;19060;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;17070.642578125;29.676368713378906;26859.322265625;0;0;0;;1;19400;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;17090.720703125;25.270111083984375;26922.2265625;0;0;0;;1;19478;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;17055.00390625;33.4772834777832;27009.91796875;0;234.11480712890625;0;;0.78515625;18824;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;17065.748046875;45.65780258178711;26725.42578125;0;303.2209167480469;0;;0.7744140625;18176;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16687.89453125;34.975059509277344;27071.962890625;0;68.74356079101562;0;;0.7607421875;18948;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\canopylesstree01.obj;16894.3125;49.49101257324219;26810.66796875;0;351.9000244140625;0;;0.70703125;210474;m2;189919;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;17008.865234375;37.91604232788086;26854.66015625;0;162.18511962890625;0;;0.7587890625;18413;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;17080.45703125;37.66441345214844;26779.20703125;0;275.25982666015625;0;;0.8818359375;19337;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16766.64453125;30.93686866760254;27091.46484375;0;263.877685546875;0;;0.81640625;18953;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;16879.1015625;46.8148193359375;26688.9296875;0;287.0265808105469;0;;0.6982421875;18105;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16832.255859375;49.03853225708008;26766.544921875;0;211.37759399414062;0;;0.6416015625;18208;m2;189928;0;
