ModelFile;PositionX;PositionY;PositionZ;RotationX;RotationY;RotationZ;RotationW;ScaleFactor;ModelId;Type;FileDataID;DoodadSetIndexes;DoodadSetNames
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;16333.1279296875;28.09616470336914;26801.544921875;0;195.21102905273438;0;;0.98046875;17293;m2;189930;0;
..\..\world\critter\birds\bird02.obj;16437.767578125;43.85028076171875;26952.23828125;0;335.41180419921875;0;;1.18359375;17702;m2;190720;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16161.041015625;29.19698143005371;26705.02734375;0;74.24786376953125;0;;1.001953125;17018;m2;189927;0;
..\..\world\critter\birds\bird02.obj;16441.482421875;38.997188568115234;27076.62890625;0;115.6778564453125;0;;1.181640625;17907;m2;190720;0;
..\..\world\critter\birds\bird02.obj;16067.5546875;29.13042640686035;26875.1953125;0;297;0;;1.185546875;17483;m2;190720;0;
..\..\world\critter\birds\bird02.obj;16058.3046875;32.37386703491211;26934.33203125;0;253;0;;1.1455078125;17657;m2;190720;0;
..\..\world\critter\birds\bird02.obj;15998.416015625;40.58900833129883;27054.0546875;0;326;0;;1.205078125;16692;m2;190720;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16446.66015625;38.92415237426758;26732.0703125;0;43.3863525390625;0;;0.837890625;17130;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16488.404296875;38.56004333496094;26760.494140625;0;276;0;;1.0595703125;17186;m2;189927;0;
..\..\world\critter\birds\bird02.obj;16458.23828125;43.29857635498047;26919.650390625;0;98.12188720703125;0;;1.1064453125;17638;m2;190720;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16326.9990234375;33.3039436340332;26727.0078125;0;266.26177978515625;0;;1.0791015625;17027;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16493.099609375;41.03053665161133;26692.75;0;72.5;0;;0.9091796875;17010;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16523.77734375;37.51506042480469;26765.08203125;0;320;0;;0.7841796875;17187;m2;189927;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltreecanopy01.obj;16120.9716796875;33.206756591796875;27053.447265625;0;354.5;0;;1;17855;m2;190642;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16377.853515625;27.626794815063477;27007.67578125;0;84.5;0;;1;17800;m2;189928;0;
..\..\world\critter\birds\bird02.obj;16013.5615234375;57.0982666015625;26933.5390625;0;281;0;;1;17649;m2;190720;0;
..\..\world\critter\birds\bird02.obj;16209.1484375;62.92140197753906;26992.4453125;0;109.5;0;;1;17737;m2;190720;0;
..\..\world\critter\birds\bird02.obj;16085.130859375;37.966773986816406;26761.1796875;0;246;0;;1;17138;m2;190720;0;
..\..\world\critter\birds\bird02.obj;16131.3466796875;38.60695266723633;26860.5;0;95.5;0;;1;17383;m2;190720;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;16495.158203125;38.331199645996094;26927.7265625;0;2.5;0;;0.8193359375;17642;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16367.5458984375;28.651506423950195;26807.09375;0;231.30221557617188;0;;0.748046875;17326;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16442.685546875;33.86029815673828;26829.14453125;0;358;0;;1;17347;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16334.474609375;29.08254051208496;26911.4765625;0;285.84002685546875;0;;0.826171875;17633;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16556.103515625;35.62495422363281;26832.53515625;0;359.5;0;;1;18290;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16336.0390625;33.04322052001953;26685.716796875;0;0;0;;1;16954;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16267.3583984375;32.77736282348633;26741.62890625;0;0;0;;1;17153;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16421.134765625;32.85683059692383;26791.9375;0;0;0;;1;17232;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16466.056640625;34.90746307373047;26788.3515625;0;0;0;;1;17238;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16268.6904296875;30.9196720123291;26810.33984375;0;0;0;;1;17274;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16500.68359375;37.04930877685547;26828.18359375;0;0;0;;1;17358;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16309.2060546875;30.43372344970703;26859.515625;0;0;0;;1;17419;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16410.044921875;34.417236328125;26859.859375;0;0;0;;1;17450;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16501.162109375;38.61366653442383;26877.62109375;0;0;0;;1;17515;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16404.783203125;37.5977897644043;26906.30078125;0;0;0;;1;17636;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16518.47265625;37.77896499633789;26902.171875;0;0;0;;1;17646;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16472.783203125;39.90632629394531;26958.99609375;0;0;0;;1;17704;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16516.48828125;35.46051025390625;26954.728515625;0;0;0;;1;17707;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16392.048828125;33.91725540161133;26969.47265625;0;0;0;;1;17751;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16497.517578125;38.01795196533203;26985.634765625;0;0;0;;1;17757;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16495.65234375;37.98310470581055;27031.609375;0;0;0;;1;17810;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16371.54296875;29.805768966674805;27054.15625;0;0;0;;1;17866;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16385.9609375;33.90217971801758;27086.6171875;0;0;0;;1;17901;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16463.09765625;38.0644645690918;27091.7578125;0;0;0;;1;17906;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16424.783203125;38.41187286376953;27107.67578125;0;0;0;;1;17943;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16388.205078125;36.871734619140625;27143.41015625;0;0;0;;1;17967;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16496.9921875;33.80562210083008;27137.52734375;0;0;0;;1;17972;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy01.obj;16353.0634765625;31.659990310668945;27168.4609375;0;0;0;;1;18059;m2;189927;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16421.943359375;37.38162612915039;27170.7265625;0;0;0;;1;18063;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16538.47265625;35.00998306274414;27035.837890625;0;0;0;;1;18830;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16422.158203125;40.22187805175781;26636.998046875;0;163.70127868652344;0;;0.80859375;11857;m2;189928;0;
..\..\world\critter\birds\bird02.obj;16430.251953125;43.89943313598633;26973.369140625;0;228.4244842529297;0;;1.0478515625;17755;m2;190720;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy04.obj;16324.6552734375;28.656728744506836;26900.390625;0;88.54153442382812;0;;0.76171875;17621;m2;189930;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16241.8203125;27.805740356445312;27163.45703125;0;286.58709716796875;0;;0.7763671875;17955;m2;189928;0;
..\..\world\critter\birds\bird02.obj;16448.873046875;42.28403854370117;27064.8203125;0;258.08770751953125;0;;0.8134765625;17874;m2;190720;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16435.44921875;29.879676818847656;27215.4453125;0;84.78408813476562;0;;0.744140625;24928;m2;189928;0;
..\..\world\azeroth\elwynn\passivedoodads\trees\elwynntreecanopy02.obj;16315.453125;34.115806579589844;26650.25390625;0;88.65677642822266;0;;0.7666015625;65101;m2;189928;0;
..\..\world\critter\birds\bird02.obj;16408.158203125;42.66215515136719;27077.5546875;0;35.047454833984375;0;;0.78125;17904;m2;190720;0;
..\..\world\azeroth\westfall\passivedoodads\westfallvineyards\westfallvineyard01.obj;16071.8291015625;29.07486915588379;26885.16796875;0;315.5;0;;1.0498046875;293179;m2;190675;0;
..\..\world\azeroth\westfall\passivedoodads\westfallvineyards\westfallvineyard01.obj;16105.494140625;29.074867248535156;26897.5234375;0;135.5;0;;1.0498046875;293180;m2;190675;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltreecanopy01.obj;16195.6884765625;31.4169921875;27210.765625;0;332.05926513671875;0;;0.43359375;24897;m2;190642;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree04.obj;16147.0654296875;32.46541976928711;26721.603515625;-0.9999995827674866;330.5;-4.499999523162842;;1.4296875;17017;m2;190641;0;
..\..\world\azeroth\elwynn\passivedoodads\cliffrocks\elwynncliffrock02.obj;16548.28125;27.30225372314453;27039.4453125;0;133.11444091796875;0;;1.2333984375;18831;m2;189716;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree04.obj;16128.8134765625;45.516700744628906;26668.03515625;0;330.5;0;;1.4091796875;16944;m2;190641;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree04.obj;16383.322265625;30.673126220703125;27027.8828125;0;318;0;;1.369140625;17797;m2;190641;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree04.obj;16154.732421875;29.429819107055664;26878.6875;0;329.5;0;;1.349609375;17491;m2;190641;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree02.obj;16045.7998046875;32.573692321777344;26911.546875;0;353.100341796875;0;;1.341796875;17542;m2;190639;0;
..\..\world\azeroth\elwynn\passivedoodads\cliffrocks\elwynncliffrock01.obj;16545.76171875;24.199995040893555;27051.01953125;0;243.25570678710938;0;;1.15234375;18833;m2;189715;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree04.obj;16348.9248046875;30.78731346130371;26915.8359375;0;30.5;0;;1.259765625;17629;m2;190641;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree04.obj;16137.2646484375;34.90266799926758;26982.96875;0;342;0;;1.2490234375;17731;m2;190641;0;
..\..\world\azeroth\elwynn\passivedoodads\smalldock\smalldock.obj;16259.6396484375;20.666006088256836;26962.46875;0;308;0;;1;17683;m2;189904;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree04.obj;16190.275390625;28.388404846191406;26914.38671875;0;31.8173828125;0;;1.2197265625;17606;m2;190641;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree04.obj;16257.2392578125;28.86566162109375;26750.68359375;0;261.51556396484375;0;;1.1962890625;17151;m2;190641;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree01.obj;16023.52734375;36.1366081237793;26797.6953125;0;160;0;;1.1943359375;17188;m2;190638;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree04.obj;16260.2109375;28.88877296447754;26822.4140625;0;150.37445068359375;0;;1.1904296875;17263;m2;190641;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree01.obj;16052.8779296875;30.612220764160156;26860.74609375;0;230.00001525878906;0;;1.1845703125;17366;m2;190638;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree04.obj;16188.2548828125;33.90673065185547;26955.4921875;0;54.64764404296875;0;;1.169921875;17680;m2;190641;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree04.obj;16360.931640625;33.20274353027344;27159.765625;0;258.5931396484375;0;;1.16796875;17964;m2;190641;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree04.obj;16158.2109375;30.69339370727539;27110.732421875;0;331;0;;1.1591796875;17928;m2;190641;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree04.obj;16094.62109375;42.7111930847168;26662.826171875;0;-27.5;0;;1.1484375;11816;m2;190641;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree04.obj;16279.005859375;31.27779197692871;26774.666015625;0;92.2769775390625;0;;1.13671875;17222;m2;190641;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree03.obj;16081.7958984375;34.504337310791016;26778.5703125;0;211.5482177734375;0;;1.13671875;17205;m2;190640;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree04.obj;16020.4228515625;30.977291107177734;26882.041015625;0;246;0;;1.1298828125;17466;m2;190641;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree03.obj;16018.759765625;35.25234603881836;26802.119140625;0;348;0;;1.1298828125;17248;m2;190640;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree04.obj;16125.166015625;36.53495407104492;26747.09765625;0;345.5;0;;1.119140625;17139;m2;190641;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree02.obj;16117.0361328125;32.02766036987305;27044.03515625;-6;355;6;;1;17856;m2;190639;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree03.obj;16216.2578125;27.403732299804688;27173.169921875;0;3.3179931640625;0;;1.0908203125;18051;m2;190640;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree01.obj;16115.2529296875;32.33203125;27046.025390625;3;342;-3.5;;1;17857;m2;190638;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree04.obj;16137.4892578125;33.39170455932617;26979.92578125;-5.000000953674316;20;1.0000003576278687;;1;17732;m2;190641;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree04.obj;16403.314453125;32.492332458496094;26780.78515625;0.5000000596046448;350;-4.5;;1;17231;m2;190641;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree03.obj;16124.3798828125;31.99549674987793;26923.16015625;0;328.6111145019531;0;;1.0361328125;17566;m2;190640;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree04.obj;16129.443359375;38.03368377685547;26675.6484375;-12;38.5;7.500000476837158;;0.8896484375;16945;m2;190641;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree03.obj;16117.513671875;30.87827491760254;26823.34765625;0;319.84912109375;0;;1.025390625;17252;m2;190640;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree03.obj;16094.232421875;35.180545806884766;26980.8203125;-0.5000001192092896;359.5;-0.9999997615814209;;1;17728;m2;190640;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree01.obj;16075.0791015625;35.256900787353516;26776.87890625;0;344.8603515625;0;;1.0107421875;17203;m2;190638;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree01.obj;16015.5859375;30.58060073852539;26884.0859375;0;250;0;;1;17469;m2;190638;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree04.obj;16256.568359375;23.497432708740234;26970.66015625;0;216.60205078125;0;;1;17740;m2;190641;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree04.obj;16274.0390625;31.506494522094727;26796.67578125;0;0;0;;1;17221;m2;190641;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree04.obj;16161.0634765625;28.437665939331055;26871.26171875;0;15;0;;1;17490;m2;190641;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree04.obj;16150.8017578125;30.81837272644043;27108.83984375;0;17.5;0;;1;17927;m2;190641;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree03.obj;16013.0546875;33.41648864746094;26916.25;0;0;0;;1;17521;m2;190640;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree02.obj;16114.837890625;32.39259338378906;26954.33203125;0;342.14666748046875;0;;1;17673;m2;190639;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree04.obj;16385.48046875;30.280609130859375;27010.1875;0;0;0;;1;17796;m2;190641;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree01.obj;16073.63671875;32.895057678222656;27085.4609375;0;11.5;0;;1;17889;m2;190638;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree04.obj;16263.240234375;32.38612365722656;26693.921875;0;32.872100830078125;0;;0.9990234375;16946;m2;190641;0;
..\..\world\azeroth\elwynn\passivedoodads\tree\elwynnlog02.obj;16405.568359375;33.6441535949707;27027.8203125;0;90;0;;1;17805;m2;189916;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree04.obj;16152.46484375;27.732666015625;26837.37109375;0;246.1781463623047;0;;0.9404296875;17384;m2;190641;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree03.obj;16042.1904296875;32.77107620239258;26950.53125;0;340.86126708984375;0;;0.939453125;17651;m2;190640;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree03.obj;16160.1171875;30.37966537475586;27100.953125;0;12;0;;0.919921875;17929;m2;190640;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree03.obj;16013.7734375;29.82815933227539;26880.92578125;0;136;0;;0.919921875;17464;m2;190640;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree03.obj;16083.224609375;34.67606735229492;26775.609375;0;71.73193359375;0;;0.8955078125;17204;m2;190640;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree01.obj;16042.505859375;32.72926712036133;26946.96484375;0;69.99603271484375;0;;0.8798828125;17650;m2;190638;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree02.obj;16118.462890625;30.40238380432129;26817.515625;0;318.6845703125;0;;0.87890625;17251;m2;190639;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree04.obj;16382.5361328125;33.22593688964844;27104.0078125;0;98.36358642578125;0;;0.8720703125;17939;m2;190641;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree01.obj;16045.572265625;31.332571029663086;26868.53515625;0;167;0;;0.859375;17472;m2;190638;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree04.obj;16356.666015625;33.425418853759766;27154.8046875;0;133.30117797851562;0;;0.857421875;17965;m2;190641;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree02.obj;16066.2333984375;37.131065368652344;27195.08984375;1.5000001192092896;20.5;-5.000000476837158;;0.7998046875;18034;m2;190639;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree03.obj;16016.576171875;36.7562370300293;27202.546875;0;285.84002685546875;0;;0.826171875;24875;m2;190640;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree04.obj;16245.369140625;31.793630599975586;27006.42578125;0;60.2508544921875;0;;0.8251953125;17787;m2;190641;0;
..\..\world\azeroth\elwynn\passivedoodads\ballista\ballista.obj;16309.775390625;34.80302047729492;26730.041015625;3.999999523162842;24;-3.500000238418579;;1;17028;m2;189652;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree04.obj;16120.990234375;37.59414291381836;26742.83203125;0;20;0;;0.8193359375;17140;m2;190641;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree04.obj;16132.2333984375;27.86945152282715;26788.779296875;0;178.9398193359375;0;;0.8193359375;17209;m2;190641;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree01.obj;16179.77734375;34.644439697265625;26999.26953125;0;124.80164337158203;0;;0.81640625;17736;m2;190638;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree01.obj;15999.8447265625;37.205406188964844;27172.08203125;0;147.75900268554688;0;;0.798828125;16930;m2;190638;0;
..\..\world\azeroth\elwynn\passivedoodads\ballista\ballista.obj;16395.90234375;34.99699020385742;26750.25390625;-3.500000238418579;341;-4.999999523162842;;1;17171;m2;189652;0;
..\..\world\azeroth\westfall\passivedoodads\trees\westfalltree04.obj;16261.677734375;29.36274528503418;26754.08984375;0;58.16253662109375;0;;0.7841796875;17150;m2;190641;0;
